HS Code	Commodity	Value	Date	Growth
6	LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.	0.8	11/1/2019	1.8
7	EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.	11.11	11/1/2019	3.6
8	EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.	5.37	11/1/2019	27.48
9	COFFEE, TEA, MATE AND SPICES.	35.78	11/1/2019	-46.69
10	CEREALS.	14.58	11/1/2019	-21.12
11	PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.	5.84	11/1/2019	73.46
12	OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.	35.49	11/1/2019	3.19
13	LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.	2.55	11/1/2019	13.22
14	VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.	0.12	11/1/2019	-24.91
15	ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.	5.84	11/1/2019	0.46
16	PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES	0	11/1/2019	-66.67
17	SUGARS AND SUGAR CONFECTIONERY.	2.02	11/1/2019	-17.89
18	COCOA AND COCOA PREPARATIONS.	3.81	11/1/2019	40.96
19	PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.	2.79	11/1/2019	100.04
20	PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.	1.72	11/1/2019	-22.89
21	MISCELLANEOUS EDIBLE PREPARATIONS.	4.76	11/1/2019	-51.09
22	BEVERAGES, SPIRITS AND VINEGAR.	3.75	11/1/2019	35.52
23	RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.	29.32	11/1/2019	32.29
24	TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.	10.54	11/1/2019	34.85
25	SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.	13.86	11/1/2019	30.24
26	ORES, SLAG AND ASH.	6.1	11/1/2019	848.83
27	MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.	383.77	11/1/2019	-44.84
28	INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.	16.41	11/1/2019	1.5
29	ORGANIC CHEMICALS	115.27	11/1/2019	-12.95
30	PHARMACEUTICAL PRODUCTS	68.28	11/1/2019	10.55
31	FERTILISERS.	1.85	11/1/2019	-11.06
32	TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.	35.09	11/1/2019	1.38
33	ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.	15.2	11/1/2019	10.42
34	SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.	5.47	11/1/2019	10.69
35	ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.	3.84	11/1/2019	10.77
36	EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.	1.95	11/1/2019	-16.54
37	PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.	0.26	11/1/2019	215.21
38	MISCELLANEOUS CHEMICAL PRODUCTS.	32.67	11/1/2019	-10.73
39	PLASTIC AND ARTICLES THEREOF.	34.07	11/1/2019	-14.33
40	RUBBER AND ARTICLES THEREOF.	22.83	11/1/2019	0.95
41	RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER	9.9	11/1/2019	-19.41
42	ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.	1.63	11/1/2019	100.59
43	FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.	0.06	11/1/2019	1,480.00
44	WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.	0.6	11/1/2019	69.3
45	CORK AND ARTICLES OF CORK.	0	11/1/2019	-82.67
46	MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.	0.01	11/1/2019	117.86
47	PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.		11/1/2019	
48	PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.	11.39	11/1/2019	-8.66
49	PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.	0.51	11/1/2019	-72.92
50	SILK	0.17	11/1/2019	-74.76
51	WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.	1.72	11/1/2019	44.18
52	COTTON.	63.4	11/1/2019	-43.07
53	OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.	1.06	11/1/2019	22.7
54	MAN-MADE FILAMENTS.	15.38	11/1/2019	5.94
55	MAN-MADE STAPLE FIBRES.	9.51	11/1/2019	-18.53
56	WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.	2.06	11/1/2019	-18.23
57	CARPETS AND OTHER TEXTILE FLOOR COVERINGS.	1.54	11/1/2019	96.93
58	SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.	1.35	11/1/2019	-18.08
59	IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.	0.8	11/1/2019	19.46
60	KNITTED OR CROCHETED FABRICS.	1.11	11/1/2019	70.58
61	ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.	5.54	11/1/2019	54.99
62	ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.	19.28	11/1/2019	85.74
63	OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS	5.15	11/1/2019	9.88
64	FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.	4.12	11/1/2019	26.32
65	HEADGEAR AND PARTS THEREOF.	0.07	11/1/2019	37.5
66	UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.	0	11/1/2019	-80
67	PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.	0.84	11/1/2019	-10.8
68	ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.	13.89	11/1/2019	25.99
69	CERAMIC PRODUCTS.	9.11	11/1/2019	167.53
70	GLASS AND GLASSWARE.	2.65	11/1/2019	103.4
71	NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.	133.3	11/1/2019	-3.4
72	IRON AND STEEL	163.54	11/1/2019	20.5
73	ARTICLES OF IRON OR STEEL	28.15	11/1/2019	20.05
74	COPPER AND ARTICLES THEREOF.	3.88	11/1/2019	-18.73
75	NICKEL AND ARTICLES THEREOF.	0.23	11/1/2019	11.47
76	ALUMINIUM AND ARTICLES THEREOF.	113.54	11/1/2019	17.47
78	LEAD AND ARTICLES THEREOF.	8.01	11/1/2019	74.83
79	ZINC AND ARTICLES THEREOF.	6.29	11/1/2019	-67.09
80	TIN AND ARTICLES THEREOF.	0	11/1/2019	-95.83
81	OTHER BASE METALS; CERMETS; ARTICLES THEREOF.	0.21	11/1/2019	51.51
82	TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.	4.86	11/1/2019	30.12
83	MISCELLANEOUS ARTICLES OF BASE METAL.	3.89	11/1/2019	13.05
84	NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.	260.27	11/1/2019	59.24
85	ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.	92.88	11/1/2019	38.94
86	RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL	0.4	11/1/2019	-96.36
87	VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.	140.09	11/1/2019	11.75
88	AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.	13.52	11/1/2019	-47.07
89	SHIPS, BOATS AND FLOATING STRUCTURES.	358.92	11/1/2019	112.53
90	OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;	29.68	11/1/2019	5.43
91	CLOCKS AND WATCHES AND PARTS THEREOF.	0.68	11/1/2019	3.3
92	MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.	0.12	11/1/2019	7.03
93	ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.	0.22	11/1/2019	151.33
94	FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC	2.82	11/1/2019	21.75
95	TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.	0.81	11/1/2019	46.69
96	MISCELLANEOUS MANUFACTURED ARTICLES.	4.05	11/1/2019	-14.8
97	WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.	0.11	11/1/2019	-81.45
98	PROJECT GOODS; SOME SPECIAL USES.	0.61	11/1/2019	218.43
99	MISCELLANEOUS GOODS.	0	11/1/2019	-93.56
1	LIVE ANIMALS.		12/1/2019	
2	MEAT AND EDIBLE MEAT OFFAL.	170.67	12/1/2019	12.69
3	FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.	45.12	12/1/2019	-57.24
4	DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.	3.32	12/1/2019	33.71
5	PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.	5.07	12/1/2019	-14.06
6	LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.	0.8	12/1/2019	1.8
7	EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.	11.11	12/1/2019	3.6
8	EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.	5.37	12/1/2019	27.48
9	COFFEE, TEA, MATE AND SPICES.	35.78	12/1/2019	-46.69
10	CEREALS.	14.58	12/1/2019	-21.12
11	PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.	5.84	12/1/2019	73.46
12	OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.	35.49	12/1/2019	3.19
13	LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.	2.55	12/1/2019	13.22
14	VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.	0.12	12/1/2019	-24.91
15	ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.	5.84	12/1/2019	0.46
16	PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES	0	12/1/2019	-66.67
17	SUGARS AND SUGAR CONFECTIONERY.	2.02	12/1/2019	-17.89
18	COCOA AND COCOA PREPARATIONS.	3.81	12/1/2019	40.96
19	PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.	2.79	12/1/2019	100.04
20	PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.	1.72	12/1/2019	-22.89
21	MISCELLANEOUS EDIBLE PREPARATIONS.	4.76	12/1/2019	-51.09
22	BEVERAGES, SPIRITS AND VINEGAR.	3.75	12/1/2019	35.52
23	RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.	29.32	12/1/2019	32.29
24	TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.	10.54	12/1/2019	34.85
25	SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.	13.86	12/1/2019	30.24
26	ORES, SLAG AND ASH.	6.1	12/1/2019	848.83
27	MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.	383.77	12/1/2019	-44.84
28	INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.	16.41	12/1/2019	1.5
29	ORGANIC CHEMICALS	115.27	12/1/2019	-12.95
30	PHARMACEUTICAL PRODUCTS	68.28	12/1/2019	10.55
31	FERTILISERS.	1.85	12/1/2019	-11.06
32	TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.	35.09	12/1/2019	1.38
33	ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.	15.2	12/1/2019	10.42
34	SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.	5.47	12/1/2019	10.69
35	ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.	3.84	12/1/2019	10.77
36	EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.	1.95	12/1/2019	-16.54
37	PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.	0.26	12/1/2019	215.21
38	MISCELLANEOUS CHEMICAL PRODUCTS.	32.67	12/1/2019	-10.73
39	PLASTIC AND ARTICLES THEREOF.	34.07	12/1/2019	-14.33
40	RUBBER AND ARTICLES THEREOF.	22.83	12/1/2019	0.95
41	RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER	9.9	12/1/2019	-19.41
42	ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.	1.63	12/1/2019	100.59
43	FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.	0.06	12/1/2019	1,480.00
44	WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.	0.6	12/1/2019	69.3
45	CORK AND ARTICLES OF CORK.	0	12/1/2019	-82.67
46	MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.	0.01	12/1/2019	117.86
47	PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.		12/1/2019	
48	PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.	11.39	12/1/2019	-8.66
49	PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.	0.51	12/1/2019	-72.92
50	SILK	0.17	12/1/2019	-74.76
51	WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.	1.72	12/1/2019	44.18
52	COTTON.	63.4	12/1/2019	-43.07
53	OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.	1.06	12/1/2019	22.7
54	MAN-MADE FILAMENTS.	15.38	12/1/2019	5.94
55	MAN-MADE STAPLE FIBRES.	9.51	12/1/2019	-18.53
56	WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.	2.06	12/1/2019	-18.23
57	CARPETS AND OTHER TEXTILE FLOOR COVERINGS.	1.54	12/1/2019	96.93
58	SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.	1.35	12/1/2019	-18.08
59	IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.	0.8	12/1/2019	19.46
60	KNITTED OR CROCHETED FABRICS.	1.11	12/1/2019	70.58
61	ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.	5.54	12/1/2019	54.99
62	ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.	19.28	12/1/2019	85.74
63	OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS	5.15	12/1/2019	9.88
64	FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.	4.12	12/1/2019	26.32
65	HEADGEAR AND PARTS THEREOF.	0.07	12/1/2019	37.5
66	UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.	0	12/1/2019	-80
67	PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.	0.84	12/1/2019	-10.8
68	ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.	13.89	12/1/2019	25.99
69	CERAMIC PRODUCTS.	9.11	12/1/2019	167.53
70	GLASS AND GLASSWARE.	2.65	12/1/2019	103.4
71	NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.	133.3	12/1/2019	-3.4
72	IRON AND STEEL	163.54	12/1/2019	20.5
73	ARTICLES OF IRON OR STEEL	28.15	12/1/2019	20.05
74	COPPER AND ARTICLES THEREOF.	3.88	12/1/2019	-18.73
75	NICKEL AND ARTICLES THEREOF.	0.23	12/1/2019	11.47
76	ALUMINIUM AND ARTICLES THEREOF.	113.54	12/1/2019	17.47
78	LEAD AND ARTICLES THEREOF.	8.01	12/1/2019	74.83
79	ZINC AND ARTICLES THEREOF.	6.29	12/1/2019	-67.09
80	TIN AND ARTICLES THEREOF.	0	12/1/2019	-95.83
81	OTHER BASE METALS; CERMETS; ARTICLES THEREOF.	0.21	12/1/2019	51.51
82	TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.	4.86	12/1/2019	30.12
83	MISCELLANEOUS ARTICLES OF BASE METAL.	3.89	12/1/2019	13.05
84	NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.	260.27	12/1/2019	59.24
85	ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.	92.88	12/1/2019	38.94
86	RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL	0.4	12/1/2019	-96.36
87	VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.	140.09	12/1/2019	11.75
88	AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.	13.52	12/1/2019	-47.07
89	SHIPS, BOATS AND FLOATING STRUCTURES.	358.92	12/1/2019	112.53
90	OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;	29.68	12/1/2019	5.43
91	CLOCKS AND WATCHES AND PARTS THEREOF.	0.68	12/1/2019	3.3
92	MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.	0.12	12/1/2019	7.03
93	ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.	0.22	12/1/2019	151.33
94	FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC	2.82	12/1/2019	21.75
95	TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.	0.81	12/1/2019	46.69
96	MISCELLANEOUS MANUFACTURED ARTICLES.	4.05	12/1/2019	-14.8
97	WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.	0.11	12/1/2019	-81.45
98	PROJECT GOODS; SOME SPECIAL USES.	0.61	12/1/2019	218.43
99	MISCELLANEOUS GOODS.	0	12/1/2019	-93.56
1	LIVE ANIMALS.	0.02	1/1/2020	
2	MEAT AND EDIBLE MEAT OFFAL.	104.58	1/1/2020	-38.72
3	FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.	41.06	1/1/2020	-9
4	DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.	2.91	1/1/2020	-12.3
5	PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.	1.18	1/1/2020	-76.77
6	LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.	0.92	1/1/2020	14.87
7	EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.	6.03	1/1/2020	-45.7
8	EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.	8.16	1/1/2020	52.05
9	COFFEE, TEA, MATE AND SPICES.	41.19	1/1/2020	15.1
10	CEREALS.	18.08	1/1/2020	24.01
11	PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.	4.21	1/1/2020	-27.99
12	OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.	61.41	1/1/2020	73.05
13	LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.	2.33	1/1/2020	-8.66
14	VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.	0.08	1/1/2020	-35.54
15	ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.	4.59	1/1/2020	-21.38
16	PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES	0.06	1/1/2020	30,550.00
17	SUGARS AND SUGAR CONFECTIONERY.	38.38	1/1/2020	1,803.38
18	COCOA AND COCOA PREPARATIONS.	2.01	1/1/2020	-47.25
19	PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.	3.27	1/1/2020	16.9
20	PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.	4.68	1/1/2020	172.3
21	MISCELLANEOUS EDIBLE PREPARATIONS.	7.47	1/1/2020	57.15
22	BEVERAGES, SPIRITS AND VINEGAR.	2.43	1/1/2020	-35.2
23	RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.	15.46	1/1/2020	-47.27
24	TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.	7.61	1/1/2020	-27.81
25	SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.	14.14	1/1/2020	2.04
26	ORES, SLAG AND ASH.	0.16	1/1/2020	-97.37
27	MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.	536.37	1/1/2020	39.76
28	INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.	31.41	1/1/2020	91.43
29	ORGANIC CHEMICALS	215.84	1/1/2020	87.24
30	PHARMACEUTICAL PRODUCTS	94.91	1/1/2020	39
31	FERTILISERS.	0.24	1/1/2020	-86.91
32	TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.	37.72	1/1/2020	7.5
33	ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.	15.8	1/1/2020	3.96
34	SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.	7.74	1/1/2020	41.54
35	ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.	3.03	1/1/2020	-21.17
36	EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.	3.3	1/1/2020	68.99
37	PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.	0.17	1/1/2020	-33.48
38	MISCELLANEOUS CHEMICAL PRODUCTS.	41.47	1/1/2020	26.94
