HS Code,Commodity,Value,Date,Growth
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",10.12,2019-02-01,42.09
60,KNITTED OR CROCHETED FABRICS.,1.06,2019-02-01,39.44
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",3.50,2019-02-01,31.25
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",2.56,2019-02-01,39.70
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,1.62,2019-02-01,102.93
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",18.02,2019-02-01,23.73
65,HEADGEAR AND PARTS THEREOF.,0.12,2019-02-01,-72.12
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.00,2019-02-01,-69.23
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.02,2019-02-01,-25.21
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",4.65,2019-02-01,0.73
69,CERAMIC PRODUCTS.,2.86,2019-02-01,49.17
70,GLASS AND GLASSWARE.,14.91,2019-02-01,-2.40
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",61.94,2019-02-01,37.89
72,IRON AND STEEL,116.60,2019-02-01,19.06
73,ARTICLES OF IRON OR STEEL,49.32,2019-02-01,-36.19
74,COPPER AND ARTICLES THEREOF.,140.10,2019-02-01,23.06
75,NICKEL AND ARTICLES THEREOF.,1.91,2019-02-01,242.12
76,ALUMINIUM AND ARTICLES THEREOF.,44.79,2019-02-01,-15.29
78,LEAD AND ARTICLES THEREOF.,3.23,2019-02-01,-74.87
79,ZINC AND ARTICLES THEREOF.,3.62,2019-02-01,-5.53
80,TIN AND ARTICLES THEREOF.,15.97,2019-02-01,-13.21
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.65,2019-02-01,244.43
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",4.09,2019-02-01,9.89
83,MISCELLANEOUS ARTICLES OF BASE METAL.,5.91,2019-02-01,34.54
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",394.22,2019-02-01,22.50
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",671.19,2019-02-01,50.48
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.44,2019-02-01,138.76
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",83.11,2019-02-01,32.05
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",5.48,2019-02-01,-79.93
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",249.31,2019-02-01,616.39
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",91.96,2019-02-01,56.22
91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.89,2019-02-01,130.31
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,1.04,2019-02-01,59.77
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",11.95,2019-02-01,-9.84
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",1.92,2019-02-01,78.53
96,MISCELLANEOUS MANUFACTURED ARTICLES.,5.54,2019-02-01,-31.80
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.11,2019-02-01,157.97
98,PROJECT GOODS; SOME SPECIAL USES.,0.65,2019-02-01,158.06
99,MISCELLANEOUS GOODS.,0.00,2019-02-01,116.67
01,LIVE ANIMALS.,0.01,2019-03-01,
02,MEAT AND EDIBLE MEAT OFFAL.,,2019-03-01,
03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",2.72,2019-03-01,1.53
04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.01,2019-03-01,
05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.04,2019-03-01,-62.54
06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.80,2019-03-01,19.80
07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,9.87,2019-03-01,120.87
08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,7.61,2019-03-01,2.36
09,"COFFEE, TEA, MATE AND SPICES.",21.65,2019-03-01,2.14
10,CEREALS.,0.08,2019-03-01,210.29
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.00,2019-03-01,-99.61
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",4.71,2019-03-01,3.48
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",2.90,2019-03-01,-1.20
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.79,2019-03-01,58.11
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,402.80,2019-03-01,-25.76
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.06,2019-03-01,108.49
17,SUGARS AND SUGAR CONFECTIONERY.,0.24,2019-03-01,-4.06
18,COCOA AND COCOA PREPARATIONS.,8.95,2019-03-01,6.69
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",3.06,2019-03-01,-10.59
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",1.48,2019-03-01,8.37
21,MISCELLANEOUS EDIBLE PREPARATIONS.,1.58,2019-03-01,-57.48
22,"BEVERAGES, SPIRITS AND VINEGAR.",9.17,2019-03-01,677.73
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,21.51,2019-03-01,32.69
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,1.41,2019-03-01,63.58
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",13.22,2019-03-01,3.72
26,"ORES, SLAG AND ASH.",8.90,2019-03-01,48.21
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",932.05,2019-03-01,20.87
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",115.03,2019-03-01,37.26
29,ORGANIC CHEMICALS,206.03,2019-03-01,-18.74
30,PHARMACEUTICAL PRODUCTS,17.08,2019-03-01,43.82
31,FERTILISERS.,12.86,2019-03-01,501.92
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",20.60,2019-03-01,3.44
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",13.17,2019-03-01,-14.12
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",12.15,2019-03-01,-15.52
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,4.00,2019-03-01,8.69
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,,2019-03-01,
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.55,2019-03-01,-2.60
38,MISCELLANEOUS CHEMICAL PRODUCTS.,83.58,2019-03-01,-11.14
39,PLASTIC AND ARTICLES THEREOF.,168.42,2019-03-01,1.55
40,RUBBER AND ARTICLES THEREOF.,88.89,2019-03-01,-12.84
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,6.99,2019-03-01,-11.59
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",2.59,2019-03-01,241.40
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",,2019-03-01,
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,55.80,2019-03-01,-12.09
45,CORK AND ARTICLES OF CORK.,0.07,2019-03-01,15.76
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.02,2019-03-01,-61.20
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,14.69,2019-03-01,27.15
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",31.08,2019-03-01,67.18
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",2.23,2019-03-01,143.89
50,SILK,3.87,2019-03-01,-45.70
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",1.25,2019-03-01,46.24
52,COTTON.,2.88,2019-03-01,120.66
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.03,2019-03-01,"8,900.00"
54,MAN-MADE FILAMENTS.,16.24,2019-03-01,15.44
55,MAN-MADE STAPLE FIBRES.,13.80,2019-03-01,-21.49
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",3.95,2019-03-01,3.81
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,2.84,2019-03-01,63.88
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,1.97,2019-03-01,0.02
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",10.12,2019-03-01,42.09
60,KNITTED OR CROCHETED FABRICS.,1.06,2019-03-01,39.44
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",3.50,2019-03-01,31.25
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",2.56,2019-03-01,39.70
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,1.62,2019-03-01,102.93
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",18.02,2019-03-01,23.73
65,HEADGEAR AND PARTS THEREOF.,0.12,2019-03-01,-72.12
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.00,2019-03-01,-69.23
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.02,2019-03-01,-25.21
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",4.65,2019-03-01,0.73
69,CERAMIC PRODUCTS.,2.86,2019-03-01,49.17
70,GLASS AND GLASSWARE.,14.91,2019-03-01,-2.40
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",61.94,2019-03-01,37.89
72,IRON AND STEEL,116.60,2019-03-01,19.06
73,ARTICLES OF IRON OR STEEL,49.32,2019-03-01,-36.19
74,COPPER AND ARTICLES THEREOF.,140.10,2019-03-01,23.06
75,NICKEL AND ARTICLES THEREOF.,1.91,2019-03-01,242.12
76,ALUMINIUM AND ARTICLES THEREOF.,44.79,2019-03-01,-15.29
78,LEAD AND ARTICLES THEREOF.,3.23,2019-03-01,-74.87
79,ZINC AND ARTICLES THEREOF.,3.62,2019-03-01,-5.53
80,TIN AND ARTICLES THEREOF.,15.97,2019-03-01,-13.21
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.65,2019-03-01,244.43
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",4.09,2019-03-01,9.89
83,MISCELLANEOUS ARTICLES OF BASE METAL.,5.91,2019-03-01,34.54
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",394.22,2019-03-01,22.50
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",671.19,2019-03-01,50.48
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.44,2019-03-01,138.76
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",83.11,2019-03-01,32.05
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",5.48,2019-03-01,-79.93
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",249.31,2019-03-01,616.39
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",91.96,2019-03-01,56.22
91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.89,2019-03-01,130.31
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,1.04,2019-03-01,59.77
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",11.95,2019-03-01,-9.84
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",1.92,2019-03-01,78.53
96,MISCELLANEOUS MANUFACTURED ARTICLES.,5.54,2019-03-01,-31.80
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.11,2019-03-01,157.97
98,PROJECT GOODS; SOME SPECIAL USES.,0.65,2019-03-01,158.06
99,MISCELLANEOUS GOODS.,0.00,2019-03-01,116.67
01,LIVE ANIMALS.,0.01,2019-04-01,
02,MEAT AND EDIBLE MEAT OFFAL.,,2019-04-01,
03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",2.72,2019-04-01,1.53
04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.01,2019-04-01,
05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.04,2019-04-01,-62.54
06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.80,2019-04-01,19.80
07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,9.87,2019-04-01,120.87
08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,7.61,2019-04-01,2.36
09,"COFFEE, TEA, MATE AND SPICES.",21.65,2019-04-01,2.14
10,CEREALS.,0.08,2019-04-01,210.29
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.00,2019-04-01,-99.61
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",4.71,2019-04-01,3.48
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",2.90,2019-04-01,-1.20
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.79,2019-04-01,58.11
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,402.80,2019-04-01,-25.76
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.06,2019-04-01,108.49
17,SUGARS AND SUGAR CONFECTIONERY.,0.24,2019-04-01,-4.06
18,COCOA AND COCOA PREPARATIONS.,8.95,2019-04-01,6.69
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",3.06,2019-04-01,-10.59
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",1.48,2019-04-01,8.37
21,MISCELLANEOUS EDIBLE PREPARATIONS.,1.58,2019-04-01,-57.48
22,"BEVERAGES, SPIRITS AND VINEGAR.",9.17,2019-04-01,677.73
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,21.51,2019-04-01,32.69
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,1.41,2019-04-01,63.58
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",13.22,2019-04-01,3.72
26,"ORES, SLAG AND ASH.",8.90,2019-04-01,48.21
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",932.05,2019-04-01,20.87
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",115.03,2019-04-01,37.26
29,ORGANIC CHEMICALS,206.03,2019-04-01,-18.74
30,PHARMACEUTICAL PRODUCTS,17.08,2019-04-01,43.82
31,FERTILISERS.,12.86,2019-04-01,501.92
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",20.60,2019-04-01,3.44
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",13.17,2019-04-01,-14.12
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",12.15,2019-04-01,-15.52
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,4.00,2019-04-01,8.69
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,,2019-04-01,
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.55,2019-04-01,-2.60
38,MISCELLANEOUS CHEMICAL PRODUCTS.,83.58,2019-04-01,-11.14
39,PLASTIC AND ARTICLES THEREOF.,168.42,2019-04-01,1.55
40,RUBBER AND ARTICLES THEREOF.,88.89,2019-04-01,-12.84
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,6.99,2019-04-01,-11.59
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",2.59,2019-04-01,241.40
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",,2019-04-01,
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,55.80,2019-04-01,-12.09
45,CORK AND ARTICLES OF CORK.,0.07,2019-04-01,15.76
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.02,2019-04-01,-61.20
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,14.69,2019-04-01,27.15
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",31.08,2019-04-01,67.18
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",2.23,2019-04-01,143.89
50,SILK,3.87,2019-04-01,-45.70
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",1.25,2019-04-01,46.24
52,COTTON.,2.88,2019-04-01,120.66
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.03,2019-04-01,"8,900.00"
54,MAN-MADE FILAMENTS.,16.24,2019-04-01,15.44
55,MAN-MADE STAPLE FIBRES.,13.80,2019-04-01,-21.49
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",3.95,2019-04-01,3.81
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,2.84,2019-04-01,63.88
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,1.97,2019-04-01,0.02
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",10.12,2019-04-01,42.09
60,KNITTED OR CROCHETED FABRICS.,1.06,2019-04-01,39.44
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",3.50,2019-04-01,31.25
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",2.56,2019-04-01,39.70
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,1.62,2019-04-01,102.93
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",18.02,2019-04-01,23.73
65,HEADGEAR AND PARTS THEREOF.,0.12,2019-04-01,-72.12
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.00,2019-04-01,-69.23
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.02,2019-04-01,-25.21
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",4.65,2019-04-01,0.73
69,CERAMIC PRODUCTS.,2.86,2019-04-01,49.17
70,GLASS AND GLASSWARE.,14.91,2019-04-01,-2.40
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",61.94,2019-04-01,37.89
72,IRON AND STEEL,116.60,2019-04-01,19.06
73,ARTICLES OF IRON OR STEEL,49.32,2019-04-01,-36.19
74,COPPER AND ARTICLES THEREOF.,140.10,2019-04-01,23.06
75,NICKEL AND ARTICLES THEREOF.,1.91,2019-04-01,242.12
76,ALUMINIUM AND ARTICLES THEREOF.,44.79,2019-04-01,-15.29
78,LEAD AND ARTICLES THEREOF.,3.23,2019-04-01,-74.87
79,ZINC AND ARTICLES THEREOF.,3.62,2019-04-01,-5.53
80,TIN AND ARTICLES THEREOF.,15.97,2019-04-01,-13.21
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.65,2019-04-01,244.43
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",4.09,2019-04-01,9.89
83,MISCELLANEOUS ARTICLES OF BASE METAL.,5.91,2019-04-01,34.54
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",394.22,2019-04-01,22.50
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",671.19,2019-04-01,50.48
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.44,2019-04-01,138.76
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",83.11,2019-04-01,32.05
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",5.48,2019-04-01,-79.93
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",249.31,2019-04-01,616.39
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",91.96,2019-04-01,56.22
91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.89,2019-04-01,130.31
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,1.04,2019-04-01,59.77
